epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
127,846.954,1.42587,1.93914,1.63234,0.89171,0.8448,0.88667,0.57512,1.43356,1.27536,1.71728,0.00129487,0.00129487,0.00129487
128,853.664,1.41353,1.92954,1.61823,0.92942,0.81568,0.90356,0.57648,1.44534,1.28511,1.69755,0.00128944,0.00128944,0.00128944
129,860.214,1.41409,1.92625,1.63146,0.90205,0.86465,0.90462,0.5792,1.43081,1.27362,1.68621,0.00128398,0.00128398,0.00128398
130,866.77,1.39637,1.87355,1.60591,0.91081,0.82731,0.89636,0.57526,1.47182,1.301,1.72159,0.00127849,0.00127849,0.00127849
131,873.314,1.39667,1.89018,1.60827,0.93089,0.84658,0.90052,0.55384,1.56658,1.31897,1.81286,0.00127298,0.00127298,0.00127298
132,879.86,1.43632,1.92202,1.62398,0.86291,0.83843,0.89417,0.59683,1.38286,1.26885,1.64617,0.00126744,0.00126744,0.00126744
133,886.415,1.3834,1.8402,1.60154,0.91463,0.83472,0.90255,0.5558,1.51293,1.30216,1.75988,0.00126188,0.00126188,0.00126188
134,893.193,1.42436,1.92508,1.6269,0.88839,0.88565,0.91887,0.59443,1.44341,1.20844,1.7013,0.00125629,0.00125629,0.00125629
135,899.832,1.41476,1.90127,1.61983,0.90198,0.85648,0.90901,0.56647,1.53526,1.30986,1.80483,0.00125067,0.00125067,0.00125067
136,906.308,1.39671,1.86261,1.60987,0.93333,0.84165,0.91642,0.59314,1.42693,1.21526,1.67754,0.00124503,0.00124503,0.00124503
137,913.146,1.41561,1.87271,1.61235,0.90181,0.85611,0.9122,0.58122,1.42046,1.26011,1.70155,0.00123936,0.00123936,0.00123936
138,919.627,1.41228,1.89469,1.61548,0.92955,0.82818,0.90778,0.57242,1.48222,1.25141,1.74254,0.00123367,0.00123367,0.00123367
139,926.186,1.39313,1.86925,1.61238,0.916,0.83626,0.90783,0.58678,1.45221,1.22757,1.72759,0.00122795,0.00122795,0.00122795
140,932.874,1.39502,1.88141,1.61325,0.90068,0.85417,0.92179,0.59986,1.43471,1.21699,1.671,0.00122221,0.00122221,0.00122221
141,939.522,1.41088,1.86073,1.60939,0.88156,0.8463,0.90532,0.59735,1.39509,1.20585,1.6611,0.00121645,0.00121645,0.00121645
142,946.112,1.40169,1.89521,1.60898,0.90363,0.85327,0.89651,0.6,1.35593,1.30957,1.64723,0.00121067,0.00121067,0.00121067
143,952.882,1.38912,1.85511,1.61453,0.88025,0.89414,0.92168,0.58523,1.47583,1.17312,1.72264,0.00120486,0.00120486,0.00120486
144,959.433,1.39461,1.81568,1.59169,0.92062,0.87409,0.92541,0.61729,1.37486,1.18493,1.62068,0.00119903,0.00119903,0.00119903
145,966.104,1.40583,1.90422,1.60196,0.92433,0.85668,0.91689,0.60936,1.43101,1.14353,1.67584,0.00119317,0.00119317,0.00119317
146,972.84,1.40008,1.84095,1.5918,0.93326,0.87083,0.91197,0.59745,1.40704,1.11492,1.67332,0.0011873,0.0011873,0.0011873
147,979.443,1.40941,1.91643,1.61139,0.92859,0.86086,0.90192,0.58083,1.46303,1.17918,1.6879,0.0011814,0.0011814,0.0011814
148,986.331,1.37806,1.83135,1.57638,0.9298,0.88126,0.92921,0.59368,1.41362,1.14792,1.67394,0.00117549,0.00117549,0.00117549
149,992.843,1.38749,1.85963,1.59254,0.88756,0.88088,0.91493,0.59786,1.41806,1.17688,1.68426,0.00116955,0.00116955,0.00116955
150,999.385,1.38545,1.83038,1.58597,0.89817,0.84259,0.90458,0.55142,1.50507,1.34529,1.75799,0.00116359,0.00116359,0.00116359
151,1006.1,1.40305,1.89523,1.6085,0.93519,0.84259,0.91981,0.5901,1.41752,1.17825,1.6792,0.00115761,0.00115761,0.00115761
152,1012.71,1.37886,1.85597,1.57691,0.90146,0.90417,0.92367,0.61064,1.36662,1.20014,1.63388,0.00115161,0.00115161,0.00115161
153,1019.31,1.36959,1.79816,1.5955,0.93833,0.86787,0.93156,0.62733,1.34087,1.11595,1.6024,0.0011456,0.0011456,0.0011456
154,1025.97,1.37737,1.83566,1.5994,0.92254,0.83843,0.91984,0.59177,1.41171,1.15314,1.68835,0.00113956,0.00113956,0.00113956
155,1032.43,1.38456,1.81369,1.59289,0.90983,0.87083,0.91624,0.59429,1.42027,1.19389,1.69212,0.00113351,0.00113351,0.00113351
